Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 46250043-València - Vivers
	
FECHA	HORA	SO2	NO	NO2	NOx	O3
05/07/2024	05	3	3	17	22	30
05/07/2024	06	3	3	21	26	49
05/07/2024	07	3	3	22	27	53
05/07/2024	08	3	3	17	22	65
05/07/2024	09	3	3	10	14	74
05/07/2024	10	3	3	8	13	83
05/07/2024	11	3	3	7	12	90
05/07/2024	12	3	3	8	12	82
05/07/2024	13	3	3	9	13	83
05/07/2024	14	3	3	8	12	78
05/07/2024	15	3	3	11	16	72
05/07/2024	16	3	3	10	15	75
05/07/2024	17	3	3	7	12	78
05/07/2024	18	3	3	13	17	72
05/07/2024	19	3	3	12	17	81
05/07/2024	20	3	3	8	13	87
05/07/2024	21	3	3	8	13	83
05/07/2024	22	3	3	6	11	82
05/07/2024	23	3	3	6	10	82
06/07/2024	00	3	3	7	12	73
06/07/2024	01	3	3	5	10	77
06/07/2024	02	3	3	10	14	58
06/07/2024	03	3	3	12	17	42
06/07/2024	04	3	3	18	23	40
06/07/2024	05	3	3	18	23	38
06/07/2024	06	3	3	18	23	38
06/07/2024	07	3	3	18	23	42
06/07/2024	08	3	3	12	17	60
06/07/2024	09	3	3	12	17	71
06/07/2024	10	3	3	11	15	80
06/07/2024	11	3	3	19	24	74
06/07/2024	12	3	3	10	14	85
06/07/2024	13	3	3	8	13	101
06/07/2024	14	3	3	5	10	92
06/07/2024	15	3	3	4	8	88
06/07/2024	16	3	3	4	8	87
06/07/2024	17	3	3	4	8	88
06/07/2024	18	3	3	4	8	83
06/07/2024	19	3	3	4	8	81
06/07/2024	20	3	3	5	9	79
06/07/2024	21	3	3	5	9	79
06/07/2024	22	3	3	5	10	68
06/07/2024	23	3	3	7	12	70
07/07/2024	00	3	3	6	11	80
07/07/2024	01	3	3	5	10	71
07/07/2024	02	3	3	5	10	66
07/07/2024	03	3	3	12	17	50
07/07/2024	04	3	3	10	15	60
07/07/2024	05	3	3	9	14	55
07/07/2024	06	3	3	8	12	58
07/07/2024	07	3	3	10	15	47
07/07/2024	08	3	3	13	18	41
07/07/2024	09	3	3	13	17	48
07/07/2024	10	3	3	5	10	65
07/07/2024	11	3	3	4	8	66
07/07/2024	12	3	3	4	8	67
07/07/2024	13	3	3	4	8	71
07/07/2024	14	3	3	4	8	73
07/07/2024	15	3	3	4	8	76
07/07/2024	16	3	3	4	8	78
07/07/2024	17	3	3	8	13	66
07/07/2024	18	3	3	16	21	61
07/07/2024	19	3	3	8	12	82
07/07/2024	20	3	3	6	10	81
07/07/2024	21	3	3	5	10	79
07/07/2024	22	3	3	5	10	81
07/07/2024	23	3	3	4	9	82
08/07/2024	00	3	3	4	8	75
08/07/2024	01	3	3	4	9	68
08/07/2024	02	3	3	4	9	65
08/07/2024	03	3	3	4	9	60
08/07/2024	04	3	3	6	11	53
08/07/2024	05	3	3	6	11	60
08/07/2024	06	3	3	8	13	63
08/07/2024	07	3	3	18	23	52
08/07/2024	08	3	3	28	32	47
08/07/2024	09	3	3	15	19	62
08/07/2024	10	3	3	13	18	70
08/07/2024	11	3	3	7	11	74
08/07/2024	12	3	3	8	12	73
08/07/2024	13	3	3	8	12	74
08/07/2024	14	3	3	6	10	73
08/07/2024	15	3	3	4	9	76
08/07/2024	16	3	3	7	11	78
08/07/2024	17	3	3	10	14	79
08/07/2024	18	3	3	8	13	80
08/07/2024	19	3	3	6	10	74
08/07/2024	20	3	3	6	10	68
08/07/2024	21	3	3	6	10	69
08/07/2024	22	3	3	6	10	67
08/07/2024	23	3	3	4	8	69
09/07/2024	00	3	3	4	8	64
09/07/2024	01	3	3	4	8	63
09/07/2024	02	3	3	6	10	55
09/07/2024	03	3	3	6	10	52
09/07/2024	04	3	3	6	10	49
09/07/2024	05	3	3	8	13	44
09/07/2024	06	3	7	30	41	22
09/07/2024	07	3	6	32	42	29
09/07/2024	08	3	5	25	32	40
09/07/2024	09	3	3	11	16	59
09/07/2024	10	3	3	12	16	69
09/07/2024	11	3	3	11	15	79
09/07/2024	12	3	3	9	13	80
09/07/2024	13	3	3	10	14	81
09/07/2024	14	3	3	10	14	78
09/07/2024	15	3	3	11	15	73
09/07/2024	16	3	3	12	16	72
09/07/2024	17	3	3	20	24	66
09/07/2024	18	3	3	11	15	74
09/07/2024	19	3	3	11	15	81
09/07/2024	20	3	3	5	10	79
09/07/2024	21	3	3	5	9	75
09/07/2024	22	3	3	6	10	73
10/07/2024	01	3	3	8	12	66
10/07/2024	02	3	3	7	12	53
10/07/2024	03	3	3	10	14	33
10/07/2024	04	3	3	17	21	24
10/07/2024	05	3	5	41	49	6
10/07/2024	06	3	12	46	65	3
10/07/2024	07	3	7	36	46	27
10/07/2024	09	3	3	22	26	74
10/07/2024	10	3	3	15	19	101
10/07/2024	11	3	3	13	17	109
10/07/2024	12	3	3	11	15	103
10/07/2024	13	3	3	7	12	94
10/07/2024	14	3	3	6	10	91
10/07/2024	15	3	3	6	10	101
10/07/2024	16	3	3	7	11	105
10/07/2024	17	3	3	6	10	109
10/07/2024	18	3	3	6	10	111
10/07/2024	19	3	3	9	13	105
10/07/2024	20	3	3	20	24	85
10/07/2024	21	3	3	12	16	88
10/07/2024	22	3	3	22	26	70
10/07/2024	23	3	3	14	18	126
11/07/2024	00	3	3	11	16	98
11/07/2024	01	3	3	4	8	86
11/07/2024	02	3	3	3	7	80
11/07/2024	03	3	3	3	7	76
11/07/2024	04	3	3	3	7	77
11/07/2024	05	3	2	6	10	63
11/07/2024	06	3	2	14	18	57
11/07/2024	07	3	2	18	22	71
11/07/2024	08	3	2	12	16	73
11/07/2024	09	3	2	10	14	76
11/07/2024	10	3	2	6	9	85
11/07/2024	11	3	2	4	8	87
11/07/2024	12	3	2	4	7	88
11/07/2024	13	3	2	4	7	94
11/07/2024	14	3	2	3	7	100
11/07/2024	15	3	2	7	11	91
11/07/2024	16	3	2	9	13	85
11/07/2024	17	3	2	5	8	84
11/07/2024	18	3	2	4	7	88
11/07/2024	19	3	2	6	10	86
11/07/2024	20	3	2	4	8	86
11/07/2024	21	3	2	3	7	84
11/07/2024	22	3	2	4	7	72
11/07/2024	23	3	2	5	8	69
12/07/2024	00	3	2	6	9	61
12/07/2024	01	3	2	4	8	57
12/07/2024	02	3	2	6	10	45
12/07/2024	03	3	2	9	12	39
12/07/2024	04	3	2	12	15	28
12/07/2024	05	3	2	11	15	46
12/07/2024	06	3	2	19	23	42
12/07/2024	07	3	3	24	28	47
12/07/2024	08	3	2	12	15	63
12/07/2024	09	3	2	9	12	72
12/07/2024	10	3	2	5	8	87
12/07/2024	11	3	2	4	7	82
12/07/2024	12	3	2	4	8	80
12/07/2024	13	3	2	4	8	81
12/07/2024	14	3	2	4	8	79
12/07/2024	15	3	2	4	8	79
12/07/2024	16	3	2	4	7	71
12/07/2024	17	3	2	5	9	81
12/07/2024	18	3	2	17	21	76
12/07/2024	19	3	2	13	17	80
12/07/2024	20	3	2	8	12	99
12/07/2024	21	3	2	5	9	85
12/07/2024	22	3	2	4	8	83
12/07/2024	23	3	2	3	7	89
13/07/2024	00	3	2	8	11	68
13/07/2024	01	3	2	11	15	66
13/07/2024	02	3	2	4	7	86
13/07/2024	03	3	2	3	6	79
13/07/2024	04	3	2	3	6	74
13/07/2024	05	3	2	3	6	75
13/07/2024	06	3	2	4	7	76
13/07/2024	07	3	2	5	8	72
13/07/2024	08	3	2	18	22	79
13/07/2024	09	3	2	9	13	62
13/07/2024	10	3	2	9	13	78
13/07/2024	11	3	2	10	14	74
13/07/2024	12	3	2	11	15	77
13/07/2024	13	3	2	6	9	85
13/07/2024	14	3	2	3	6	81
13/07/2024	15	3	2	3	6	83
13/07/2024	16	3	2	3	6	93
13/07/2024	17	3	2	3	6	91
13/07/2024	18	3	2	4	7	95
13/07/2024	19	3	2	4	8	98
13/07/2024	20	3	2	6	10	94
13/07/2024	21	3	2	4	8	88
13/07/2024	22	3	3	4	8	93
13/07/2024	23	3	3	3	7	89
14/07/2024	00	3	3	3	7	91
14/07/2024	01	3	3	4	8	77
14/07/2024	02	3	3	6	10	73
14/07/2024	03	3	3	10	14	68
14/07/2024	04	3	3	8	12	68
14/07/2024	05	3	3	8	12	67
14/07/2024	06	3	3	9	13	64
14/07/2024	07	3	3	9	13	70
14/07/2024	08	3	3	10	13	72
14/07/2024	09	3	2	9	13	73
14/07/2024	10	3	2	11	15	80
14/07/2024	11	3	2	13	16	69
14/07/2024	12	3	2	10	14	78
14/07/2024	13	3	2	11	15	73
14/07/2024	14	3	2	7	11	76
14/07/2024	15	3	2	6	10	78
14/07/2024	16	3	2	7	10	76
14/07/2024	17	3	2	8	12	87
14/07/2024	18	3	2	5	9	97
14/07/2024	19	3	2	4	8	97
14/07/2024	20	3	2	8	12	93
14/07/2024	21	3	2	7	10	89
14/07/2024	22	3	2	4	8	86
14/07/2024	23	3	2	5	8	82
15/07/2024	00	3	2	6	10	68
15/07/2024	01	3	2	10	13	59
15/07/2024	02	3	2	9	13	53
15/07/2024	03	3	2	7	11	44
15/07/2024	04	3	2	9	12	23
15/07/2024	05	3	2	14	17	15
15/07/2024	06	3	2	17	21	55
15/07/2024	07	3	10	28	43	32
15/07/2024	08	3	15	32	55	29
15/07/2024	09	3	7	29	39	51
15/07/2024	10	3	5	24	31	79
15/07/2024	11	3	3	22	27	90
15/07/2024	12	3	2	19	22	96
15/07/2024	13	3	2	13	16	103
15/07/2024	14	3	2	13	16	92
15/07/2024	15	3	2	21	24	66
15/07/2024	16	3	3	28	33	75
15/07/2024	17	3	4	36	42	67
15/07/2024	18	3	2	23	26	106
15/07/2024	19	3	2	6	10	131
15/07/2024	20	3	2	3	7	147
15/07/2024	21	3	2	4	7	138
15/07/2024	22	3	2	3	7	118
15/07/2024	23	3	2	4	8	104
16/07/2024	00	3	2	7	11	87
16/07/2024	01	3	2	12	16	63
16/07/2024	02	3	2	12	16	55
16/07/2024	03	3	2	13	16	41
16/07/2024	04	3	2	15	19	57
16/07/2024	05	3	2	17	20	60
16/07/2024	06	3	2	25	29	56
16/07/2024	07	3	2	24	28	64
16/07/2024	08	3	2	14	18	77
16/07/2024	09	3	2	6	10	88
16/07/2024	10	3	2	3	7	101
16/07/2024	11	3	2	4	7	97
16/07/2024	12	3	2	3	7	82
16/07/2024	13	3	2	3	7	87
16/07/2024	14	3	2	3	7	85
16/07/2024	15	3	2	3	6	90
16/07/2024	16	3	2	3	6	87
16/07/2024	17	3	2	2	6	83
16/07/2024	18	3	2	2	5	90
16/07/2024	19	3	2	2	5	88
16/07/2024	20	3	2	2	5	94
16/07/2024	21	3	2	4	7	92
16/07/2024	22	3	2	2	5	88
16/07/2024	23	3	2	2	5	86
17/07/2024	00	3	2	2	5	91
17/07/2024	01	3	2	2	5	86
17/07/2024	02	3	2	2	5	87
17/07/2024	03	3	2	2	6	81
17/07/2024	04	3	2	2	6	84
17/07/2024	05	3	2	2	6	83
17/07/2024	06	3	2	4	8	82
17/07/2024	07	3	2	6	10	82
17/07/2024	08	3	2	3	7	78
17/07/2024	09	3	2	3	7	87
17/07/2024	10	3	2	3	6	85
17/07/2024	11	3	2	3	6	81
17/07/2024	12	3	2	3	7	83
17/07/2024	13	3	2	3	6	88
17/07/2024	14	3	2	3	6	90
17/07/2024	15	3	2	3	7	97
17/07/2024	16	3	2	4	7	89
17/07/2024	17	3	2	3	7	90
17/07/2024	18	3	2	5	9	89
17/07/2024	19	3	2	5	9	92
17/07/2024	20	3	2	5	9	97
17/07/2024	21	3	2	3	7	97
17/07/2024	22	3	2	3	7	87
17/07/2024	23	3	2	6	9	74
18/07/2024	00	3	2	5	9	76
18/07/2024	01	3	2	4	8	75
18/07/2024	02	3	3	4	8	68
18/07/2024	03	3	3	8	12	56
18/07/2024	04	3	3	19	23	42
18/07/2024	05	3	3	20	24	33
18/07/2024	06	3	4	36	41	32
18/07/2024	07	3	5	39	48	41
18/07/2024	08	3	5	31	39	52
18/07/2024	09	3	3	21	25	70
18/07/2024	10	3	3	13	17	87
18/07/2024	11	3	3	17	21	76
18/07/2024	12	3	3	15	19	79
18/07/2024	13	3	3	15	19	92
18/07/2024	14	3	3	8	12	103
18/07/2024	15	3	3	6	10	94
18/07/2024	16	3	3	4	8	96
18/07/2024	17	3	3	3	7	107
18/07/2024	18	3	3	4	8	108
18/07/2024	19	3	3	3	7	105
18/07/2024	20	3	3	5	8	107
18/07/2024	21	3	2	4	8	107
18/07/2024	22	3	2	3	7	110
18/07/2024	23	3	2	3	6	110
19/07/2024	00	3	2	4	8	100
19/07/2024	01	3	2	10	13	91
19/07/2024	02	3	2	12	15	83
19/07/2024	03	3	2	11	15	74
19/07/2024	04	3	2	15	18	56
19/07/2024	05	3	2	23	27	37
19/07/2024	06	3	4	45	52	20
19/07/2024	07	3	14	45	67	28
19/07/2024	08	3	8	35	47	39
19/07/2024	09	3	10	40	56	44
19/07/2024	10	3	2	15	18	81
19/07/2024	13	3	2	7	10	122
19/07/2024	14	3	2	7	10	97
19/07/2024	15	3	2	5	8	109
19/07/2024	16	3	2	3	6	98
19/07/2024	17	3	2	3	7	103
19/07/2024	18	3	2	3	7	109
19/07/2024	19	3	2	5	8	111
19/07/2024	20	3	2	5	8	110
19/07/2024	21	3	2	6	10	98
19/07/2024	22	3	2	10	14	87
19/07/2024	23	3	2	18	21	75
20/07/2024	00	3	2	22	25	62
20/07/2024	01	3	2	23	27	45
20/07/2024	02	3	2	29	32	28
20/07/2024	03	3	2	22	25	32
20/07/2024	04	3	2	19	22	34
20/07/2024	05	3	2	20	24	34
20/07/2024	06	3	2	21	24	37
20/07/2024	07	3	3	27	31	32
20/07/2024	08	3	4	28	33	46
20/07/2024	09	4	15	48	71	55
20/07/2024	10	3	15	49	71	54
20/07/2024	11	3	7	43	53	81
20/07/2024	12	3	5	32	39	106
20/07/2024	13	3	2	18	21	135
20/07/2024	14	3	2	6	10	131
20/07/2024	15	3	2	4	8	129
20/07/2024	16	3	2	6	9	121
20/07/2024	17	3	2	7	11	131
20/07/2024	18	3	2	4	8	132
20/07/2024	19	3	2	7	11	136
20/07/2024	20	3	2	5	9	148
20/07/2024	21	3	2	4	7	143
20/07/2024	22	3	2	4	8	126
20/07/2024	23	3	2	10	14	89
21/07/2024	00	3	2	10	13	70
21/07/2024	01	3	2	20	24	68
21/07/2024	02	3	2	22	25	74
21/07/2024	03	3	2	16	20	61
21/07/2024	04	3	2	18	22	44
21/07/2024	05	3	2	21	24	15
21/07/2024	06	3	2	23	26	24
21/07/2024	07	3	2	17	21	82
21/07/2024	08	3	2	8	11	79
21/07/2024	09	3	2	13	17	85
21/07/2024	10	3	2	10	14	56
21/07/2024	11	3	2	4	8	62
21/07/2024	12	3	2	2	6	64
21/07/2024	13	3	2	2	6	70
21/07/2024	14	3	2	3	7	72
21/07/2024	15	3	2	2	6	76
21/07/2024	16	3	2	2	6	82
21/07/2024	17	3	2	3	6	96
21/07/2024	18	3	2	3	7	121
21/07/2024	19	3	2	8	11	100
21/07/2024	20	3	2	5	8	102
21/07/2024	21	3	2	4	7	100
21/07/2024	22	3	2	4	7	96
21/07/2024	23	3	2	3	6	100
22/07/2024	00	3	2	3	6	98
22/07/2024	01	3	2	4	8	76
22/07/2024	02	3	2	5	8	69
22/07/2024	03	3	2	4	7	63
22/07/2024	04	3	2	5	8	62
22/07/2024	05	3	2	11	14	42
22/07/2024	06	3	2	21	24	36
22/07/2024	07	3	2	19	22	55
22/07/2024	08	3	2	14	17	76
22/07/2024	09	3	2	11	14	70
22/07/2024	10	3	2	8	11	78
22/07/2024	11	3	2	7	10	88
22/07/2024	12	3	2	9	13	84
22/07/2024	13	3	2	11	14	78
22/07/2024	14	3	2	11	14	87
22/07/2024	15	3	2	9	12	98
22/07/2024	16	3	2	5	8	91
22/07/2024	17	3	2	7	10	85
22/07/2024	18	3	2	4	7	91
22/07/2024	19	3	2	5	8	92
22/07/2024	20	3	2	6	9	96
22/07/2024	21	3	2	4	7	99
22/07/2024	22	3	2	4	7	89
22/07/2024	23	3	2	5	8	84
23/07/2024	00	3	2	7	10	67
23/07/2024	01	3	2	7	10	64
23/07/2024	02	3	2	11	14	56
23/07/2024	03	3	2	13	16	54
23/07/2024	04	3	2	13	16	56
23/07/2024	05	3	2	27	30	39
23/07/2024	06	3	13	62	81	13
23/07/2024	07	4	19	60	89	23
23/07/2024	08	4	7	37	47	52
23/07/2024	09	4	5	29	36	75
23/07/2024	10	3	2	14	18	94
23/07/2024	11	3	3	25	29	85
23/07/2024	12	3	2	14	17	95
23/07/2024	13	3	2	13	17	88
23/07/2024	14	3	2	10	13	102
23/07/2024	15	3	2	9	12	94
23/07/2024	16	3	2	11	14	99
23/07/2024	17	3	2	9	12	106
23/07/2024	18	3	2	14	17	92
23/07/2024	19	3	2	5	8	102
23/07/2024	20	3	2	4	8	96
23/07/2024	21	3	2	7	10	95
23/07/2024	22	3	2	12	15	82
23/07/2024	23	3	2	18	21	75
24/07/2024	00	3	2	13	16	75
24/07/2024	01	3	2	12	15	63
24/07/2024	02	3	2	10	14	60
24/07/2024	03	3	2	9	13	52
24/07/2024	04	3	2	11	14	44
24/07/2024	05	3	2	12	15	45
24/07/2024	06	3	2	23	26	34
24/07/2024	07	3	2	29	33	54
24/07/2024	08	3	2	17	20	74
24/07/2024	09	3	2	14	17	79
24/07/2024	10	3	2	7	10	
24/07/2024	11	3	2	5	9	60
24/07/2024	12	3	2	4	7	73
24/07/2024	13	3	2	5	8	73
24/07/2024	14	3	2	6	9	81
24/07/2024	15	3	2	7	10	90
24/07/2024	16	3	2	6	9	85
24/07/2024	17	3	2	6	9	88
24/07/2024	18	3	2	7	10	86
24/07/2024	19	3	2	4	7	90
24/07/2024	20	3	2	3	6	88
24/07/2024	21	3	2	3	6	90
24/07/2024	22	3	2	4	7	85
24/07/2024	23	3	2	6	9	80
25/07/2024	00	3	2	5	8	78
25/07/2024	01	3	2	5	8	77
25/07/2024	02	3	2	6	9	73
25/07/2024	03	3	2	10	13	67
25/07/2024	04	3	2	16	19	63
25/07/2024	05	3	2	16	19	61
25/07/2024	06	3	2	18	22	60
25/07/2024	07	3	2	21	24	53
25/07/2024	08	3	2	17	20	66
25/07/2024	09	3	2	10	13	80
25/07/2024	10	3	2	6	9	87
25/07/2024	11	3	2	3	6	91
25/07/2024	12	3	2	3	6	97
25/07/2024	13	3	2	4	7	121
25/07/2024	14	3	2	4	7	120
25/07/2024	15	3	2	4	7	109
25/07/2024	16	3	2	5	8	104
25/07/2024	17	3	2	3	6	97
25/07/2024	18	3	2	3	6	94
25/07/2024	19	3	2	3	6	96
25/07/2024	20	3	2	5	8	93
25/07/2024	21	3	2	3	6	86
25/07/2024	22	3	2	3	6	85
25/07/2024	23	3	2	6	9	77
26/07/2024	00	3	2	9	12	64
26/07/2024	01	3	2	8	12	72
26/07/2024	02	3	2	10	13	64
26/07/2024	03	3	2	10	13	58
26/07/2024	04	3	2	11	14	45
26/07/2024	05	3	2	12	15	51
26/07/2024	06	3	2	12	16	55
26/07/2024	07	3	2	18	21	57
26/07/2024	08	3	2	9	12	77
26/07/2024	09	3	2	4	8	83
26/07/2024	10	3	2	4	8	86
26/07/2024	11	3	2	6	9	86
26/07/2024	12	3	2	5	8	92
26/07/2024	13	3	2	6	9	99
26/07/2024	14	3	2	4	7	87
26/07/2024	15	3	2	2	5	82
26/07/2024	16	3	2	3	6	99
26/07/2024	17	3	2	4	7	92
26/07/2024	18	3	2	4	7	90
26/07/2024	19	3	2	4	7	87
26/07/2024	20	3	2	10	13	84
26/07/2024	21	3	2	6	9	94
26/07/2024	22	3	2	3	6	99
26/07/2024	23	3	2	2	5	96
27/07/2024	00	3	2	9	13	58
27/07/2024	01	3	2	11	14	51
27/07/2024	02	3	2	11	15	42
27/07/2024	03	3	2	13	16	38
27/07/2024	04	3	2	12	15	40
27/07/2024	05	3	2	20	23	26
27/07/2024	06	3	2	31	34	27
27/07/2024	07	3	2	20	23	46
27/07/2024	08	3	2	18	21	53
27/07/2024	09	3	2	18	21	69
27/07/2024	10	3	2	15	19	82
27/07/2024	11	4	2	6	9	102
27/07/2024	12	3	2	4	7	102
27/07/2024	13	3	2	4	7	104
27/07/2024	14	3	3	3	7	97
27/07/2024	15	3	3	3	7	97
27/07/2024	16	3	2	4	7	108
27/07/2024	17	3	2	3	6	106
27/07/2024	18	3	2	3	6	108
27/07/2024	19	3	2	3	6	108
27/07/2024	20	3	2	5	8	101
27/07/2024	21	4	2	7	10	108
27/07/2024	22	4	2	5	8	112
27/07/2024	23	3	2	4	8	106
28/07/2024	00	3	2	5	9	94
28/07/2024	01	4	2	8	11	83
28/07/2024	02	4	2	9	12	66
28/07/2024	03	3	2	13	17	54
28/07/2024	04	4	2	12	16	52
28/07/2024	05	3	2	14	17	41
28/07/2024	06	3	2	14	17	43
28/07/2024	07	4	2	15	18	47
28/07/2024	08	3	2	11	14	74
28/07/2024	09	4	2	7	10	88
28/07/2024	10	3	2	3	7	92
28/07/2024	11	3	2	2	6	92
28/07/2024	12	3	2	2	5	86
28/07/2024	13	3	2	2	5	87
28/07/2024	14	3	2	2	6	89
28/07/2024	15	3	2	2	5	86
28/07/2024	16	3	2	2	5	90
28/07/2024	17	3	2	2	5	89
28/07/2024	18	3	2	2	5	87
28/07/2024	19	3	2	2	5	94
28/07/2024	20	3	2	2	6	88
28/07/2024	21	3	2	3	6	81
28/07/2024	22	3	2	4	8	76
28/07/2024	23	3	2	5	8	74
29/07/2024	00	3	2	6	9	65
29/07/2024	01	3	2	7	10	55
29/07/2024	02	3	2	16	19	46
29/07/2024	03	3	2	16	19	40
29/07/2024	04	3	2	16	19	39
29/07/2024	05	3	3	21	27	24
29/07/2024	06	3	8	39	51	11
29/07/2024	07	3	10	44	59	20
29/07/2024	08	3	4	26	32	48
29/07/2024	09	3	2	11	15	70
29/07/2024	10	3	2	8	11	87
29/07/2024	11	3	2	11	14	89
29/07/2024	12	3	2	10	13	90
29/07/2024	13	3	2	8	12	95
29/07/2024	14	3	2	6	9	96
29/07/2024	15	3	2	4	8	87
29/07/2024	16	3	2	5	8	85
29/07/2024	17	3	2	5	9	82
29/07/2024	18	3	2	6	9	85
29/07/2024	19	3	2	3	7	88
29/07/2024	20	3	2	4	7	90
29/07/2024	21	3	2	6	9	88
29/07/2024	22	3	2	6	10	78
29/07/2024	23	3	2	12	15	56
30/07/2024	00	3	2	15	18	47
30/07/2024	01	3	2	19	22	28
30/07/2024	02	3	2	26	29	28
30/07/2024	03	3	2	28	31	29
30/07/2024	04	3	2	20	23	41
30/07/2024	05	4	2	27	31	36
30/07/2024	06	4	6	60	70	17
30/07/2024	07	4	12	58	76	23
30/07/2024	08	3	15	67	90	29
30/07/2024	09	3	9	44	57	57
30/07/2024	10	3	4	48	54	66
30/07/2024	11	3	7	50	60	70
30/07/2024	12	3	2	17	20	92
30/07/2024	13	3	2	18	22	86
30/07/2024	14	3	2	16	19	88
30/07/2024	15	3	2	12	15	96
30/07/2024	16	3	2	8	11	106
30/07/2024	17	3	2	7	10	109
30/07/2024	18	3	2	9	12	111
30/07/2024	19	3	2	8	12	113
30/07/2024	20	3	2	7	10	120
30/07/2024	21	3	2	8	12	107
30/07/2024	22	3	2	10	14	86
30/07/2024	23	3	2	16	19	71
31/07/2024	00	3	2	20	24	54
31/07/2024	01	3	2	29	32	38
31/07/2024	02	3	2	37	40	29
31/07/2024	03	3	2	23	27	35
31/07/2024	04	3	2	19	22	39
31/07/2024	05	3	4	29	35	32
31/07/2024	06	3	10	60	76	17
31/07/2024	07	3	16	67	91	18
31/07/2024	08	3	16	63	86	
31/07/2024	09	3	4	31	37	
31/07/2024	10	3	6	51	61	72
31/07/2024	11	3	4	23	29	88
31/07/2024	12	3	2	18	22	97
31/07/2024	13	3	2	16	20	102
31/07/2024	14	3	2	12	15	111
31/07/2024	15	3	2	9	12	108
31/07/2024	16	3	2	7	11	116
31/07/2024	17	3	2	5	8	105
31/07/2024	18	3	2	4	8	98
31/07/2024	19	3	2	3	7	99
31/07/2024	20	3	2	4	7	102
31/07/2024	21	3	2	5	8	103
31/07/2024	22	3	2	5	9	96
31/07/2024	23	3	2	8	12	75
01/08/2024	00	3	2	23	27	55
01/08/2024	01	3	2	20	23	55
01/08/2024	02	3	2	24	28	40
01/08/2024	03	3	2	23	26	38
01/08/2024	04	3	2	18	22	31
01/08/2024	05	3	2	19	22	29
01/08/2024	06	3	2	26	29	36
01/08/2024	07	3	2	32	36	44
01/08/2024	08	3	2	15	19	78
01/08/2024	09	3	2	6	9	88
01/08/2024	10	3	2	5	9	92
01/08/2024	11	3	2	6	9	95
01/08/2024	12	3	2	5	9	94
01/08/2024	13	3	2	5	8	92
01/08/2024	14	3	2	5	8	95
01/08/2024	15	3	2	5	8	92
01/08/2024	16	3	2	3	6	87
01/08/2024	17	3	2	3	6	84
01/08/2024	18	3	2	4	8	89
01/08/2024	19	3	2	5	8	91
01/08/2024	20	3	2	7	11	85
01/08/2024	21	3	2	6	9	84
01/08/2024	22	3	2	5	8	80
01/08/2024	23	3	2	5	8	99
02/08/2024	00	3	2	6	10	110
02/08/2024	01	3	2	6	10	88
02/08/2024	02	3	2	5	8	80
02/08/2024	03	3	2	8	12	57
02/08/2024	04	3	2	14	18	56
02/08/2024	05	3	2	13	16	57
02/08/2024	06	3	11	56	73	27
02/08/2024	07	3	3	30	36	50
02/08/2024	08	3	2	14	18	77
02/08/2024	09	3	2	8	11	90
02/08/2024	10	3	2	7	10	100
02/08/2024	11	3	2	4	8	98
02/08/2024	12	3	2	4	8	107
02/08/2024	13	3	2	4	8	108
02/08/2024	14	3	2	3	6	95
02/08/2024	15	3	2	2	6	89
02/08/2024	16	3	2	2	6	86
02/08/2024	17	3	2	5	9	89
02/08/2024	18	3	2	5	8	98
02/08/2024	19	3	2	27	31	77
02/08/2024	20	3	2	16	19	84
02/08/2024	21	3	2	12	15	77
02/08/2024	22	3	2	12	15	69
02/08/2024	23	3	2	13	16	69
03/08/2024	00	3	2	12	16	66
03/08/2024	01	3	2	18	22	51
03/08/2024	02	3	2	21	25	42
03/08/2024	03	3	2	26	29	36
03/08/2024	04	3	2	16	20	46
03/08/2024	05	3	2	20	24	41
03/08/2024	06	3	2	23	26	39
03/08/2024	07	3	2	25	29	43
03/08/2024	08	3	2	21	24	58
03/08/2024	09	3	2	18	21	81
03/08/2024	10	3	2	21	24	85
03/08/2024	11	3	2	17	20	91
03/08/2024	12	3	2	13	16	83
03/08/2024	13	3	2	9	13	90
03/08/2024	14	3	2	10	13	93
03/08/2024	15	3	2	10	13	89
03/08/2024	16	3	2	9	12	92
03/08/2024	17	3	2	6	9	100
03/08/2024	18	3	2	11	14	89
03/08/2024	19	3	2	7	11	92
03/08/2024	20	3	2	5	9	91
03/08/2024	21	3	2	6	10	87
03/08/2024	22	3	2	4	7	87
03/08/2024	23	3	2	3	7	83
04/08/2024	00	3	2	5	8	80
04/08/2024	01	3	2	4	8	79
04/08/2024	02	3	2	5	8	75
04/08/2024	03	3	2	6	9	71
04/08/2024	04	3	2	5	9	59
04/08/2024	05	3	2	9	13	42
04/08/2024	06	3	2	15	19	36
04/08/2024	07	3	2	15	19	49
04/08/2024	08	3	2	8	12	69
04/08/2024	09	3	2	5	8	83
04/08/2024	10	3	2	4	8	90
04/08/2024	11	3	2	3	6	96
04/08/2024	12	3	2	6	9	103
04/08/2024	13	3	2	12	15	103
04/08/2024	14	3	2	3	6	98
04/08/2024	15	3	2	3	6	92
04/08/2024	16	3	2	4	8	93
04/08/2024	17	3	2	3	7	90
04/08/2024	18	3	2	3	6	88
04/08/2024	19	3	2	3	6	83
04/08/2024	20	3	2	4	7	79
04/08/2024	21	3	2	2	6	81
04/08/2024	22	3	2	2	6	78
